epoch,step,test/acc,test/loss,train/acc,train/loss,train/loss_step,val/acc,val/loss
15,2099,,,,,0.6226204633712769,,
15,2149,,,,,0.6132363080978394,,
15,2199,,,,,0.5855039358139038,,
15,2207,,,,,,0.741525411605835,0.5688531398773193
15,2207,,,0.7531703114509583,0.557603120803833,,,
16,2249,,,,,0.6084096431732178,,
16,2299,,,,,0.7198703289031982,,
16,2345,,,,,,0.741525411605835,0.5690956711769104
16,2345,,,0.7531703114509583,0.560021162033081,,,
17,2349,,,,,0.6505263447761536,,
17,2399,,,,,0.5154569149017334,,
17,2449,,,,,0.6275988817214966,,
17,2483,,,,,,0.741525411605835,0.5677267909049988
17,2483,,,0.7531703114509583,0.5561698079109192,,,
18,2499,,,,,0.43010807037353516,,
18,2549,,,,,0.5502126216888428,,
18,2599,,,,,0.437457412481308,,
18,2621,,,,,,0.741525411605835,0.5695867538452148
18,2621,,,0.7531703114509583,0.5606483221054077,,,
19,2649,,,,,0.5728127360343933,,
19,2699,,,,,0.47586679458618164,,
19,2749,,,,,0.4918065667152405,,
19,2759,,,,,,0.741525411605835,0.5700363516807556
19,2759,,,0.7531703114509583,0.5608596205711365,,,
20,2799,,,,,0.5611816048622131,,
20,2849,,,,,0.46782442927360535,,
20,2897,,,,,,0.741525411605835,0.5736318230628967
20,2897,,,0.7531703114509583,0.5550953149795532,,,
21,2899,,,,,0.636508584022522,,
21,2949,,,,,0.49166107177734375,,
21,2999,,,,,0.5465438365936279,,
21,3035,,,,,,0.741525411605835,0.567878246307373
21,3035,,,0.7531703114509583,0.5595883727073669,,,
22,3049,,,,,0.3475978374481201,,
22,3099,,,,,0.5574986934661865,,
22,3149,,,,,0.8089423179626465,,
22,3173,,,,,,0.741525411605835,0.5674208998680115
22,3173,,,0.7531703114509583,0.56034255027771,,,
23,3199,,,,,0.41840416193008423,,
23,3249,,,,,0.34054481983184814,,
23,3299,,,,,0.5015718936920166,,
23,3311,,,,,,0.741525411605835,0.5687113404273987
23,3311,,,0.7531703114509583,0.5579188466072083,,,
24,3349,,,,,0.5281651020050049,,
24,3399,,,,,0.41845130920410156,,
24,3449,,,,,0.567793607711792,,
24,3449,,,,,,0.741525411605835,0.5682564377784729
24,3449,,,0.7531703114509583,0.5590331554412842,,,
25,3499,,,,,0.5291022062301636,,
25,3549,,,,,0.40614670515060425,,
25,3587,,,,,,0.741525411605835,0.5672915577888489
25,3587,,,0.7531703114509583,0.5578252077102661,,,
26,3599,,,,,0.48773592710494995,,
26,3649,,,,,0.6459330320358276,,
26,3699,,,,,0.3560117185115814,,
26,3725,,,,,,0.741525411605835,0.5678859353065491
26,3725,,,0.7531703114509583,0.5582133531570435,,,
27,3749,,,,,0.40040120482444763,,
27,3799,,,,,0.43442457914352417,,
27,3849,,,,,0.4869704246520996,,
27,3863,,,,,,0.741525411605835,0.5672370791435242
27,3863,,,0.7531703114509583,0.5574172139167786,,,
28,3899,,,,,0.49556779861450195,,
28,3949,,,,,0.631808340549469,,
28,3999,,,,,0.627041220664978,,
28,4001,,,,,,0.741525411605835,0.5668574571609497
28,4001,,,0.7531703114509583,0.5575879812240601,,,
29,4049,,,,,0.5618191957473755,,
29,4099,,,,,0.5601357817649841,,
29,4139,,,,,,0.741525411605835,0.5673434734344482
29,4139,,,0.7531703114509583,0.5582243800163269,,,
30,4149,,,,,0.6251063346862793,,
30,4199,,,,,0.505573034286499,,
30,4249,,,,,0.47605955600738525,,
30,4277,,,,,,0.741525411605835,0.5691157579421997
30,4277,,,0.7531703114509583,0.5572411417961121,,,
31,4299,,,,,0.6749985814094543,,
31,4349,,,,,0.5167487263679504,,
31,4399,,,,,0.6992683410644531,,
31,4415,,,,,,0.741525411605835,0.5692530274391174
31,4415,,,0.7531703114509583,0.5611687898635864,,,
32,4449,,,,,0.45777642726898193,,
32,4499,,,,,0.6932268142700195,,
32,4549,,,,,0.48933178186416626,,
32,4553,,,,,,0.741525411605835,0.567668080329895
32,4553,,,0.7531703114509583,0.5560569167137146,,,
33,4599,,,,,0.3784683048725128,,
33,4649,,,,,0.5684829950332642,,
33,4691,,,,,,0.741525411605835,0.5666508674621582
33,4691,,,0.7531703114509583,0.5560666918754578,,,
34,4699,,,,,0.42276185750961304,,
34,4749,,,,,0.6050000786781311,,
34,4799,,,,,0.6408886313438416,,
34,4829,,,,,,0.741525411605835,0.5661904215812683
34,4829,,,0.7531703114509583,0.5547381639480591,,,
35,4849,,,,,0.6082842350006104,,
35,4899,,,,,0.6971600651741028,,
35,4949,,,,,0.6839202642440796,,
35,4967,,,,,,0.741525411605835,0.567291796207428
35,4967,,,0.7531703114509583,0.5548189282417297,,,
36,4999,,,,,0.9029583930969238,,
36,5049,,,,,0.608920693397522,,
36,5099,,,,,0.5652997493743896,,
36,5105,,,,,,0.741525411605835,0.5662711262702942
36,5105,,,0.7531703114509583,0.5571531653404236,,,
37,5149,,,,,0.5031088590621948,,
37,5199,,,,,0.6494743824005127,,
37,5243,,,,,,0.741525411605835,0.56879723072052
37,5243,,,0.7531703114509583,0.5582131147384644,,,
38,5249,,,,,0.5662903785705566,,
38,5299,,,,,0.6387406587600708,,
38,5349,,,,,0.42487698793411255,,
38,5381,,,,,,0.741525411605835,0.5659878253936768
38,5381,,,0.7531703114509583,0.5560086965560913,,,
39,5399,,,,,0.5040984153747559,,
39,5449,,,,,0.4835536479949951,,
39,5499,,,,,0.5567074418067932,,
39,5519,,,,,,0.741525411605835,0.5661107897758484
39,5519,,,0.7531703114509583,0.5573621392250061,,,
40,5549,,,,,0.4924570918083191,,
40,5599,,,,,0.4816862642765045,,
40,5649,,,,,0.4987472891807556,,
40,5657,,,,,,0.741525411605835,0.5657344460487366
40,5657,,,0.7531703114509583,0.5573568344116211,,,
41,5699,,,,,0.6425589323043823,,
41,5749,,,,,0.6478476524353027,,
41,5795,,,,,,0.741525411605835,0.5655953884124756
41,5795,,,0.7531703114509583,0.5615069270133972,,,
42,5799,,,,,0.4806562066078186,,
42,5849,,,,,0.5425577163696289,,
42,5899,,,,,0.7207903861999512,,
42,5933,,,,,,0.741525411605835,0.5654401183128357
42,5933,,,0.7531703114509583,0.5532721281051636,,,
43,5949,,,,,0.5137330293655396,,
43,5999,,,,,0.2924260199069977,,
43,6049,,,,,0.7290738821029663,,
43,6071,,,,,,0.741525411605835,0.5677326917648315
43,6071,,,0.7531703114509583,0.5578784942626953,,,
44,6099,,,,,0.4959386885166168,,
44,6149,,,,,0.39293915033340454,,
44,6199,,,,,0.5552064776420593,,
44,6209,,,,,,0.741525411605835,0.5666413903236389
44,6209,,,0.7531703114509583,0.560594916343689,,,
45,6249,,,,,0.5373826026916504,,
45,6299,,,,,0.6980741024017334,,
45,6347,,,,,,0.741525411605835,0.5660738348960876
45,6347,,,0.7531703114509583,0.5590101480484009,,,
46,6349,,,,,0.8529003262519836,,
46,6399,,,,,0.569294810295105,,
46,6449,,,,,0.6612974405288696,,
46,6485,,,,,,0.741525411605835,0.5686002969741821
46,6485,,,0.7531703114509583,0.5569553971290588,,,
47,6499,,,,,0.5020105838775635,,
47,6549,,,,,0.4194367527961731,,
47,6599,,,,,0.5003109574317932,,
47,6623,,,,,,0.741525411605835,0.5657485723495483
47,6623,,,0.7531703114509583,0.557146430015564,,,
48,6649,,,,,0.6080244183540344,,
48,6699,,,,,0.32464203238487244,,
48,6749,,,,,0.4913288950920105,,
48,6761,,,,,,0.741525411605835,0.5659228563308716
48,6761,,,0.7531703114509583,0.557521402835846,,,
49,6799,,,,,0.4697801470756531,,
49,6849,,,,,0.6773191094398499,,
49,6899,,,,,0.4432094991207123,,
49,6899,,,,,,0.741525411605835,0.5657424926757812
49,6899,,,0.7531703114509583,0.5560598969459534,,,
50,6949,,,,,0.6483808159828186,,
50,6999,,,,,0.6735996007919312,,
50,7037,,,,,,0.741525411605835,0.5657004117965698
50,7037,,,0.7531703114509583,0.5584786534309387,,,
51,7049,,,,,0.5409801006317139,,
51,7099,,,,,0.4575771391391754,,
51,7149,,,,,0.4018487334251404,,
51,7175,,,,,,0.741525411605835,0.5678181648254395
51,7175,,,0.7531703114509583,0.5573198795318604,,,
52,7199,,,,,0.49170705676078796,,
52,7249,,,,,0.5695866346359253,,
52,7299,,,,,0.5734665393829346,,
52,7313,,,,,,0.741525411605835,0.5660265684127808
52,7313,,,0.7531703114509583,0.5589128136634827,,,
53,7349,,,,,0.5960828065872192,,
53,7399,,,,,0.5773957967758179,,
53,7449,,,,,0.4394400417804718,,
53,7451,,,,,,0.741525411605835,0.5662153959274292
53,7451,,,0.7531703114509583,0.5581462979316711,,,
54,7499,,,,,0.40890422463417053,,
54,7549,,,,,0.5755451917648315,,
54,7589,,,,,,0.741525411605835,0.5658715963363647
54,7589,,,0.7531703114509583,0.5583054423332214,,,
55,7599,,,,,0.5477443337440491,,
55,7649,,,,,0.6277762055397034,,
55,7699,,,,,0.5213736891746521,,
55,7727,,,,,,0.741525411605835,0.5671593546867371
55,7727,,,0.7531703114509583,0.5565990209579468,,,
56,7749,,,,,0.6607887744903564,,
56,7799,,,,,0.6801620125770569,,
56,7849,,,,,0.3086380958557129,,
56,7865,,,,,,0.741525411605835,0.5685626268386841
56,7865,,,0.7531703114509583,0.5590754151344299,,,
57,7899,,,,,0.44461938738822937,,
57,7949,,,,,0.6210464239120483,,
57,7999,,,,,0.5530065298080444,,
57,8003,,,,,,0.741525411605835,0.5676003098487854
57,8003,,,0.7531703114509583,0.556418240070343,,,
58,8004,0.7436440587043762,0.5654778480529785,,,,,
